0,1,2,3,4,5,6,etiqueta
3,15.420632442383424,1.0,2.0,1.0841264884766852,1.0,1.0,clase3
3,28.59818382657487,1.0,2.0,2.0,1.0,1.0,clase3
3,13.402948368806058,1.0,1.6567216615991347,1.0,1.0,1.0,clase3
3,19.84438997039297,1.0,1.155610029607027,1.155610029607027,1.844389970392973,1.0,clase3
3,23.283887052012176,1.0,1.9432225895975648,1.0567774104024354,1.0,1.0,clase3
3,3.9754607958770793,1.0,2.0,1.0,1.0,1.0,clase3
3,31.35220727987888,1.0,2.0,1.9501697907599131,1.0,1.0,clase3
3,8.216326278394131,1.0,2.0,1.0,1.0,1.0,clase3
3,26.38227588747421,1.0,1.5382275887474215,1.0,1.0,1.0,clase3
3,22.80124332012817,1.0,1.1221531488817682,1.1221531488817682,1.0,1.0,clase3
3,6.653166751411188,1.0,2.0,1.0,1.0,1.0,clase3
3,25.144811408068247,1.0,1.6068985739914692,1.0,1.0,1.0,clase3
3,22.294377010834395,1.0,1.6722318555950864,1.0,1.0,1.0,clase3
3,27.82287691708446,1.0,2.0,1.0,1.0,1.0,clase3
3,16.556916695974543,1.0,1.8892291739936355,1.8892291739936355,1.110770826006365,1.0,clase3
3,9.012552466732377,1.0,2.0,1.0,1.0,1.0,clase3
3,26.081162124795814,1.0,2.0,1.9188378752041864,1.0,1.0,clase3
3,25.0,1.0,2.0,1.489713516091104,1.0,1.0,clase3
3,12.32366742963846,1.0,1.5845415712951925,1.0,1.0,1.0,clase3
3,26.93423926327489,1.0,1.844293456120852,1.844293456120852,1.0,1.0,clase3
3,30.806771499812324,1.0,1.0966142500938378,1.9033857499061624,1.0,1.0,clase3
3,11.72077266674771,1.0,1.8246748205190544,1.8246748205190544,1.0,1.0,clase3
3,15.396448182890325,1.0,2.0,1.0,1.0,1.0,clase3
3,1.4771701311745884,1.0,2.0,1.0,1.5228298688254116,1.0,clase3
3,26.651595408207516,1.0,1.7282247130129695,1.2717752869870305,1.0,1.0,clase3
3,6.555019531179683,1.0,2.0,1.9383311632022573,1.9383311632022573,1.0,clase3
3,14.18716943318234,1.7836284179371031,1.2163715820628969,2.0,1.7836284179371031,1.0,clase3
3,31.142129986278647,1.0,2.0,1.5710649931393237,1.5710649931393237,1.0,clase3
3,6.267198544956413,1.0,1.7328014550435875,2.0,1.0,1.0,clase3
3,23.020956454768136,1.0,2.0,1.9109960413425575,1.0,1.0,clase3
3,12.87211633695509,1.0,2.0,1.1701923942686443,1.0,1.0,clase3
3,21.08794872274145,1.0,2.0,1.0,1.0,1.0,clase3
3,23.43445930529142,1.0,2.0,1.9275901157847637,1.0,1.0,clase3
3,18.58001646986649,1.0,1.0839967060267033,1.0839967060267033,1.0,1.0,clase3
3,5.41302785995715,1.0,2.0,1.804342619985717,1.0,1.0,clase3
3,18.245218298562563,1.0,1.4580676832534758,1.0,1.0,1.0,clase3
3,7.57865655219767,1.0,2.0,1.0,1.0,1.0,clase3
3,29.3969787636615,1.0,2.0,1.2010070787795,1.0,1.0,clase3
3,4.081832598005311,1.0,1.4590837009973443,1.5409162990026557,1.0,1.0,clase3
3,7.544325373469396,1.0,2.0,1.8185582088435344,1.0,1.0,clase3
3,7.921553961919715,1.0,2.0,1.0,1.0,1.0,clase3
3,19.24928373160505,1.0,2.0,1.0,1.0,1.0,clase3
3,20.465776104663057,1.0,1.2739751227403395,1.7260248772596605,1.0,1.0,clase3
3,13.309515401391236,1.0,1.1946773765524257,1.1946773765524257,1.0,1.0,clase3
3,28.75235260563437,1.0,1.6391502895149306,1.0,1.0,1.0,clase3
3,24.39977228601045,1.0,2.0,1.0,1.0,1.0,clase3
3,4.818924483818186,1.0,2.0,2.0,1.0,1.0,clase3
3,10.52985263137747,1.0,2.0,1.0,1.2649263156887351,1.0,clase3
3,19.507947854088243,1.0,2.0,1.050794785408824,1.0,1.0,clase3
3,12.664679070562311,1.0,1.6967890064147555,1.0,1.0,1.0,clase3
3,8.832029719479124,1.0,2.0,1.7664059438958248,1.0,1.0,clase3
3,15.677049871156353,1.0,2.0,1.0,1.0,1.0,clase3
3,18.458265734128027,1.0,2.0,1.9458265734128024,1.0,1.0,clase3
3,12.165157818336503,1.0,1.8940765619694089,2.0,1.0,1.0,clase3
3,2.25814898111461,1.0,1.870925509442695,1.129074490557305,1.0,1.0,clase3
3,14.687042911505554,1.0,1.5521595147490743,1.4478404852509257,1.0,1.0,clase3
3,10.30335107089804,1.0,2.0,1.0,1.0,1.0,clase3
3,12.038838707192872,1.0,1.3268602154678542,1.0,1.0,1.0,clase3
3,32.0,1.0,1.540272096403819,1.0,1.0,1.0,clase3
3,8.847828239696984,1.0,1.439440840021644,1.560559159978356,1.0,1.0,clase3
3,23.284374286607573,1.0,1.5718752377974754,2.0,1.0,1.0,clase3
3,14.305034004031569,1.0,2.0,1.0234641541562746,1.0,1.0,clase3
3,13.055139438116209,1.0,1.0055139438116203,1.0055139438116203,1.0,1.0,clase3
3,4.162600017595016,1.0726625010996886,2.0,1.0726625010996886,1.0726625010996886,1.0,clase3
3,16.0,1.0,1.7391211863620413,1.2608788136379587,1.2608788136379587,1.0,clase3
3,20.96043236201546,1.0,1.6200540452519323,1.0,1.0,1.0,clase3
3,4.260706015906675,1.0,2.0,1.0,1.0,1.0,clase3
3,12.528404826753569,1.0,2.0,1.361200689536224,1.0,1.0,clase3
3,4.035752873269278,1.0,1.482123563365361,2.0,1.0,1.0,clase3
3,5.0,1.0,2.0,1.0,1.0,1.0,clase3
3,8.682127106458315,1.0,2.0,1.0,1.0794682233854211,1.0,clase3
3,26.664135531911004,1.0,1.6641355319110025,1.0,1.0,1.0,clase3
3,31.0,1.0,1.9686525497167235,1.9686525497167235,1.0,1.0,clase3
3,25.32807562266709,1.0,1.212360198969678,1.787639801030322,1.787639801030322,1.0,clase3
3,15.243414619736823,1.0,2.0,1.8445731725328969,1.0,1.0,clase3
3,7.438552462956731,1.0,2.0,1.634078923279533,1.0,1.0,clase3
3,4.889691376723731,1.0,2.0,1.0,1.0,1.0,clase3
3,17.996288925930312,1.0,2.0,1.0,1.809347091710967,1.0,clase3
3,18.91025547943462,1.0,2.0,1.817948904113076,1.0,1.0,clase3
3,18.49783742204416,1.0,2.0,1.0,1.0,1.0,clase3
3,28.591813537941235,1.0,2.0,1.4013644103431275,1.0,1.0,clase3
3,4.298227260952519,1.0,2.0,2.0,1.0,1.0,clase3
3,26.69516695636126,1.9237917390903148,2.0,1.0,1.9237917390903148,1.0,clase3
3,17.950179124530134,1.0,2.0,2.0,1.0,1.0,clase3
3,19.644831721531904,1.0,2.0,1.0,1.528966344306381,1.0,clase3
3,15.852252170122874,1.0,1.1477478298771264,1.0,1.0,1.0,clase3
3,18.365824650150305,1.0,2.0,1.9547017607250217,1.0452982392749783,1.0,clase3
3,25.113286689674847,1.0,1.234809632186094,1.765190367813906,1.0,1.0,clase3
3,23.11720639873447,1.0,2.0,1.1261133716093614,1.0,1.0,clase3
3,17.458628848888218,1.0,1.5676713938889728,1.0,1.0,1.0,clase3
3,9.401407285316903,1.0,2.0,1.0,1.0,1.0,clase3
3,18.59182070335661,1.0,2.0,1.0,1.0,1.0,clase3
3,29.742173469235038,1.0,2.0,1.0,1.0,1.0,clase3
3,16.11731528072694,1.0,2.0,1.0,1.0,1.0,clase3
3,11.325467173722023,1.0,2.0,1.3202102759123855,1.0,1.0,clase3
3,16.383611487143416,1.8459028717858537,1.154097128214146,1.0,1.8459028717858537,1.0,clase3
3,21.906053763382133,1.0,2.0,1.0939462366178685,1.0,1.0,clase3
3,23.0306770961962,1.0,1.79386458076076,1.20613541923924,1.0,1.0,clase3
3,22.690647968558388,1.0,2.0,1.5515586719069354,1.0,1.0,clase3
3,12.0,1.0,1.6476470455194816,1.0,1.0,1.0,clase3
3,17.803439549771866,1.0,2.0,2.0,1.0,1.0,clase3
3,2.9330186601334343,1.0,2.0,1.0,1.0,1.0,clase3
3,20.04417572222119,1.0,1.0110439305552974,1.0,1.0,1.0,clase3
3,14.952059343866829,1.0,1.0479406561331728,1.0,1.0,1.0,clase3
3,9.798528499541924,1.0,2.0,1.0,1.0,1.0,clase3
3,13.497645538565362,1.499215179521787,2.0,1.499215179521787,1.499215179521787,1.0,clase3
3,23.35592369713725,1.0,1.0395470774596942,1.0,1.0,1.0,clase3
3,26.287497606785536,1.0,1.7519735582518705,1.0,1.0,1.0,clase3
3,7.254739927606604,1.0,1.186315018098349,1.0,1.0,1.0,clase3
3,20.2880035396502,1.0,2.0,1.0,1.0,1.0,clase3
3,18.68865415960021,1.0,2.0,1.0,1.0,1.0,clase3
3,11.708669883887064,1.0,2.0,1.0,1.0,1.0,clase3
3,9.288513104147032,1.0,2.0,1.0577026208294065,1.0577026208294065,1.0,clase3
3,23.24415675463236,1.0,1.9389608113419108,1.0,1.0,1.0,clase3
3,12.647561539694475,1.0,1.3319686814067482,1.6680313185932518,1.0,1.0,clase3
3,3.519824698589959,1.0,2.0,1.12665205821583,1.0,1.0,clase3
3,11.153276499278462,1.0,2.0,1.6239527222489458,1.0,1.0,clase3
3,7.677710533707557,1.0,2.0,1.0,1.0,1.0,clase3
3,15.873718751750545,1.0,2.0,1.4126281248249457,1.0,1.0,clase3
3,5.030768759409367,1.0,2.0,1.9531468745723013,1.0,1.0,clase3
3,12.071377617988611,1.0,1.3857244764022778,1.6142755235977222,1.0,1.0,clase3
3,15.536825823402516,1.0,1.9587057058921145,1.0,1.0412942941078858,1.0,clase3
3,20.0,1.0,1.2068710448454447,1.0,1.0,1.0,clase3
3,7.747046519869442,1.0,2.0,1.0,1.0,1.0,clase3
3,21.756509552739445,1.0,1.0347843496086506,2.0,1.0,1.0,clase3
3,32.0,1.0,2.0,1.7666230080626009,1.0,1.0,clase3
3,20.39545168148358,1.0,1.3296793128539073,1.0,1.0,1.0,clase3
3,16.50789800992702,1.0,2.0,1.0,1.835966003309006,1.0,clase3
3,8.865438449535866,1.0,1.4663596123839664,1.0,1.0,1.0,clase3
3,13.465534239728171,1.0,2.0,2.0,1.0,1.0,clase3
3,22.261537908103143,1.0,2.0,1.0,1.0,1.0,clase3
3,31.08981149411839,1.0,1.1516980843136018,1.0,1.0,1.0,clase3
3,23.97965820066408,1.0,1.9974572750830093,2.0,1.0,1.0,clase3
3,22.065940261280343,1.0,2.0,2.0,1.0,1.0,clase3
3,10.74410630704424,1.0,1.7093156154926268,2.0,1.0,1.0,clase3
3,13.0,1.0,1.3879914615523876,1.0,1.0,1.0,clase3
3,12.71672991657725,1.0,2.0,1.8166757023681788,1.0,1.0,clase3
3,17.53888825750931,1.0,2.0,2.0,1.0,1.0,clase3
3,15.153449104691449,1.0,2.0,1.153449104691448,1.0,1.0,clase3
3,18.55050081716749,1.0,2.0,1.5275250408583747,1.0,1.0,clase3
3,6.148708109970833,1.0,2.0,1.0,1.0,1.0,clase3
3,13.50352581580683,1.0,2.0,1.50352581580683,1.0,1.0,clase3
3,14.065240033870085,1.0,1.467379983064958,1.0,1.0,1.0,clase3
3,25.85702626380334,1.0,2.0,1.010997979707435,1.989002020292565,1.0,clase3
3,24.31420676565137,1.0,1.1714483085871568,2.0,1.8285516914128432,1.0,clase3
3,14.436853709409403,1.0,1.4942594281281276,1.4942594281281276,1.0,1.0,clase3
3,10.741543222600454,1.0,1.0861522591331825,2.0,1.9138477408668175,1.0,clase3
3,6.209077081693144,1.0,1.5969743061022856,1.0,1.0,1.0,clase3
3,15.126119421956322,1.0,1.3193200642270753,1.0,1.0,1.0,clase3
3,20.42924664272423,1.0,2.0,1.12993151297493,1.0,1.0,clase3
3,14.036655391120576,1.0,2.0,1.0,1.0,1.0,clase3
3,14.622453727733705,1.0,1.1986791924862528,1.0,1.0,1.0,clase3
3,18.45835752600788,1.0,1.458357526007882,1.0,1.0,1.0,clase3
3,11.582154758213983,1.0,2.0,1.0,1.0,1.0,clase3
3,28.750201487162123,1.0,2.0,1.0,1.249798512837876,1.0,clase3
3,24.334382886433666,1.0,1.0477689837762385,1.0,1.0,1.0,clase3
3,28.41862904859005,1.0,2.0,1.0,1.0,1.0,clase3
3,23.68324545002401,1.0,2.0,1.227748483341338,1.0,1.0,clase3
3,5.748746831982399,1.0,2.0,1.3407951665438544,1.0,1.0,clase3
3,12.686791372436304,1.0,2.0,2.0,1.0,1.0,clase3
3,10.566365873121002,1.0,2.0,1.5978978670700623,1.0,1.0,clase3
3,5.797529132348162,1.0,2.0,2.0,1.0,1.0,clase3
3,5.743892714188546,1.0,1.3719463570942732,1.0,1.0,1.0,clase3
3,6.412057187819012,1.0,2.0,1.0,1.0,1.0,clase3
3,22.0,1.0,2.0,1.16151928338862,1.0,1.0,clase3
3,31.0,1.0,2.0,1.7567861029651102,1.0,1.0,clase3
3,13.033911704201117,1.0,2.0,1.0113039014003715,1.0,1.0,clase3
3,9.144523924258143,1.892773803787093,1.107226196212907,1.0,1.892773803787093,1.0,clase3
3,18.993827955061896,1.0,2.0,1.3987655910123789,1.0,1.0,clase3
3,8.126755465716268,1.0,2.0,1.4272296221430223,1.0,1.0,clase3
3,20.406637221128868,1.0,1.040663722112887,1.0,1.959336277887113,1.0,clase3
3,12.211919602755884,1.0,2.0,1.3576160794488237,1.0,1.0,clase3
3,14.893682724257928,1.0,2.0,1.0,1.0,1.0,clase3
3,23.680905539795425,1.0,1.136181107959085,1.0,1.0,1.0,clase3
3,1.046643269323066,1.0,2.0,1.046643269323066,1.0,1.0,clase3
3,12.939989354561003,1.0,2.0,1.0,1.0,1.0,clase3
3,8.184517636315507,1.0,2.0,1.0,1.0,1.0,clase3
3,18.44045323090143,1.0,2.0,1.0,1.0,1.0,clase3
3,12.271869121552202,1.0,1.2098562214190614,1.2098562214190614,1.0,1.0,clase3
3,20.99522308236112,1.0,2.0,1.8009553835277758,1.0,1.0,clase3
3,18.66155666090513,1.0,2.0,1.0,1.0,1.0,clase3
3,22.88725560314346,1.0,1.3609069503929323,1.3609069503929323,1.6390930496070677,1.0,clase3
3,15.618002580274576,1.0,1.044143041448184,1.955856958551816,1.955856958551816,1.0,clase3
3,8.71641671980039,1.0,1.728358328019961,1.728358328019961,1.0,1.0,clase3
3,16.384877586886795,1.3075612065566036,1.6924387934433964,1.0,1.3075612065566036,1.0,clase3
3,7.730359643413102,1.0,2.0,1.2696403565868977,1.0,1.0,clase3
3,15.0,1.0,1.338924968923446,2.0,1.0,1.0,clase3
3,23.71842104421229,1.0,2.0,1.0,1.0,1.0,clase3
3,21.813571452869365,1.0,1.8012337684426696,1.1987662315573304,1.0,1.0,clase3
3,16.6826938937658,1.0,2.0,1.0,1.0,1.0,clase3
3,13.003849045191792,1.0,1.499518869351026,1.0,1.0,1.0,clase3
3,12.21404290262685,1.0,2.0,1.0356738171044748,1.0,1.0,clase3
3,24.72435501400446,1.0,2.0,1.027564498599554,1.0,1.0,clase3
3,6.980535935601623,1.0,1.3300893226002704,1.0,1.0,1.0,clase3
3,14.48258875005459,1.0,2.0,1.0,1.0,1.0,clase3
3,19.257038690888976,1.0,2.0,1.9632801870158607,1.0367198129841393,1.0,clase3
3,18.467414321577,1.0,1.1558047738589985,1.0,1.0,1.0,clase3
3,13.0,1.0,2.0,1.0,1.0,1.0,clase3
3,21.15142906570492,1.0,1.1899047289530054,2.0,1.0,1.0,clase3
3,15.995622913227312,1.0,1.2859227184177469,1.0,1.0,1.0,clase3
3,17.99452623509452,1.0,1.3315087450315062,1.0,1.6684912549684938,1.0,clase3
3,21.73249152637299,1.0,2.0,1.4331228815932473,1.0,1.0,clase3
3,2.0,1.0,1.345260014216072,1.345260014216072,1.654739985783928,1.0,clase3
3,25.78356489217627,1.0,2.0,1.4458912230440673,1.5541087769559327,1.0,clase3
3,2.659473277348288,1.2198244257827626,1.7801755742172374,1.2198244257827626,1.2198244257827626,1.0,clase3
3,18.30878366541088,1.0,2.0,1.0,1.0,1.0,clase3
3,17.62971842212199,1.0,1.796285197234751,1.0,1.203714802765249,1.0,clase3
3,29.99603029972024,1.0,1.9227715615169412,1.0,1.0,1.0,clase3
3,1.971217095878628,1.0,1.514391452060686,2.0,1.0,1.0,clase3
3,26.10805026103977,1.95305527689683,2.0,1.04694472310317,1.95305527689683,1.0,clase3
3,5.116811485017572,1.0,2.0,1.558405742508786,1.0,1.0,clase3
3,12.92689923119194,1.0,1.3704312019494962,1.6295687980505038,1.0,1.0,clase3
3,5.656702731916437,1.0,2.0,1.8159219186759517,1.0,1.0,clase3
3,11.012043134599573,1.0,2.0,1.0,1.0,1.0,clase3
3,15.49219204959546,1.0,2.0,1.35825827862922,1.64174172137078,1.0,clase3
3,26.84896492771817,1.0,1.474827487953028,1.0,1.525172512046972,1.0,clase3
3,8.743526700656716,1.0,2.0,1.0,1.209412216557214,1.0,clase3
3,20.98634510270966,1.0,2.0,1.2027309794580678,1.0,1.0,clase3
3,7.648331965271836,1.0,1.5567778689818776,1.0,1.0,1.0,clase3
3,24.117467149879037,1.519577858313172,2.0,1.0,1.519577858313172,1.0,clase3
3,1.0,1.0,2.0,1.0,1.0,1.0,clase3
3,22.024502636760523,1.0,2.0,1.0081675455868413,1.0,1.0,clase3
3,18.665025634203857,1.0,1.9581282042754824,1.9581282042754824,1.0,1.0,clase3
3,16.14971699629673,1.0,2.0,1.462570750925818,1.0,1.0,clase3
3,6.723141873348319,1.0,2.0,1.8615709366741595,1.0,1.0,clase3
3,24.002196209615608,1.0,2.0,1.0,1.0,1.0,clase3
3,3.0570003268772,1.0,2.0,1.3143332243742667,1.6856667756257333,1.0,clase3
3,25.537688903633686,1.0,2.0,1.0,1.0,1.0,clase3
3,7.185405115475245,1.0,2.0,1.092702557737622,1.0,1.0,clase3
3,8.775268183824707,1.0,1.4082439387250971,2.0,1.0,1.0,clase3
3,26.492192163240205,1.4973973877467346,2.0,1.5026026122532654,1.4973973877467346,1.0,clase3
3,24.19940971036933,1.4833825241358891,2.0,1.5166174758641109,1.4833825241358891,1.0,clase3
3,27.87294101171108,1.0,2.0,1.3545098313814874,1.0,1.0,clase3
3,2.318950988004894,1.0,1.6702622529987765,1.0,1.0,1.0,clase3
3,22.85816572546521,1.0,2.0,2.0,1.0,1.0,clase3
3,28.771665583111744,1.0,1.8858327915558728,1.0,1.0,1.0,clase3
3,20.04491375859717,1.3044913758597172,1.6955086241402828,1.3044913758597172,1.3044913758597172,1.0,clase3
3,19.85035499293487,1.0,1.314964500706513,1.685035499293487,1.0,1.0,clase3
3,12.566818331968882,1.0,2.0,1.5668183319688818,1.0,1.0,clase3
3,24.23090637794702,1.0,1.884546811026492,1.1154531889735084,1.0,1.0,clase3
3,13.90425919798434,1.0,1.9863227425691916,1.9863227425691916,1.0,1.0,clase3
3,18.37345464938581,1.0,2.0,1.4373454649385806,1.0,1.0,clase3
3,16.0,1.281416106211006,2.0,1.0,1.281416106211006,1.0,clase3
3,19.0,1.0,1.2969175149260836,2.0,1.7030824850739164,1.0,clase3
3,14.62543666992941,1.0,2.0,1.0,1.0,1.0,clase3
3,2.109650114580272,1.0,1.369883371526757,1.0,1.0,1.0,clase3
3,24.498713870668432,1.0,1.4092078299392337,2.0,1.0,1.0,clase3
3,11.99023963552998,1.0,1.009760364470021,1.0,1.0,1.0,clase3
3,17.361912380482366,1.0,2.0,1.0,1.0,1.0,clase3
3,9.516784719720343,1.0,1.1033569439440685,1.1033569439440685,1.0,1.0,clase3
3,17.782326520876648,1.0,2.0,1.0,1.0,1.0,clase3
3,28.68135662114415,1.0,2.0,1.1883776255508358,1.1883776255508358,1.0,clase3
3,1.0,1.0,2.0,2.0,1.1363725945859673,1.0,clase3
3,27.0,1.0,1.1308864867981132,1.0,1.0,1.0,clase3
3,25.87866893453289,1.0,1.3121331065467112,1.0,1.0,1.0,clase3
3,19.343417572165038,1.0,2.0,1.184064714203885,1.0,1.0,clase3
3,20.29752371220562,1.0,2.0,1.0,1.0,1.0,clase3
3,7.88189636948251,1.0,2.0,1.1181036305174905,1.0,1.0,clase3
3,16.77227322206164,1.0,1.2953788703436064,1.7046211296563936,1.0,1.0,clase3
3,19.04331535839115,1.0,2.0,2.0,1.0,1.0,clase3
3,10.556906929039345,1.639226732259836,1.360773267740164,1.0,1.639226732259836,1.0,clase3
3,14.321043519079778,1.0,2.0,1.3210435190797778,1.6789564809202222,1.0,clase3
3,14.18690428897778,1.0,1.7409863269968258,1.2590136730031742,1.0,1.0,clase3
3,3.8036552915808577,1.0,2.0,1.849695392368262,1.0,1.0,clase3
3,21.0,1.0,2.0,1.4697565235564525,1.5302434764435475,1.0,clase3
3,10.438982293361631,1.0,1.4064970488936053,1.4064970488936053,1.0,1.0,clase3
3,21.442475718746525,1.0,2.0,1.0,1.3778762140626737,1.0,clase3
3,8.310563187352127,1.0,2.0,1.0,1.331056318735213,1.0,clase3
3,8.58952994795214,1.0,2.0,1.0,1.0,1.0,clase3
3,14.593600933376186,1.0,1.6562287047680266,2.0,1.0,1.0,clase3
3,22.439810172052777,1.0,2.0,1.6563550078205806,1.0,1.0,clase3
3,24.26013607846836,1.0,1.3699319607658205,1.6300680392341795,1.0,1.0,clase3
3,12.90210142233998,1.0,2.0,1.0,1.627463765667271,1.0,clase3
3,6.2749716599861465,1.0,2.0,1.908342780004618,1.0,1.0,clase3
3,25.182428819672964,1.0,1.4647143132969962,1.0,1.0,1.0,clase3
3,24.54424455503296,1.0,2.0,1.727877722483519,1.0,1.0,clase3
3,20.856920009164547,1.0,2.0,1.0,1.0,1.0,clase3
3,6.974822808431242,1.0,2.0,1.3057556006485571,1.0,1.0,clase3
3,10.824453207002437,1.0,2.0,1.0,1.0,1.0,clase3
3,24.66039763306013,1.0,2.0,2.0,1.0,1.0,clase3
3,30.64751520349041,1.0,1.8067878862129163,1.1932121137870837,1.0,1.0,clase3
3,23.900470624126903,1.0,2.0,1.0,1.0,1.0,clase3
3,4.859132441550687,1.0,2.0,1.0,1.0,1.0,clase3
3,13.106596926380927,1.0,2.0,1.0,1.0,1.0,clase3
3,10.422782179895098,1.0,2.0,1.0,1.0,1.0,clase3
3,8.686077731612004,1.0,2.0,1.0,1.0,1.0,clase3
3,7.539308740117663,1.0,2.0,1.0,1.0,1.0,clase3
3,29.97272379820176,1.0,2.0,1.0,1.0,1.0,clase3
3,16.32264409831298,1.0,2.0,1.0,1.0,1.0,clase3
3,6.6472698020563055,1.0,2.0,1.2279543626285192,1.0,1.0,clase3
3,29.25541930388017,1.0,2.0,1.0,1.1489161392239655,1.0,clase3
3,23.358330601015155,1.6946972180895312,1.3053027819104688,1.0,1.6946972180895312,1.0,clase3
3,15.914286084465026,1.0,2.0,1.0,1.0,1.0,clase3
3,3.686601357914663,1.0,2.0,1.1679125848696663,1.0,1.0,clase3
3,4.853869982132641,1.0,2.0,1.9512899940442137,1.0487100059557863,1.0,clase3
3,27.94229063919446,1.0,2.0,1.0,1.0,1.0,clase3
3,8.503962102744595,1.0,2.0,1.5629952628430743,1.0,1.0,clase3
3,13.020434588401931,1.0,2.0,1.4421739346220075,1.0,1.0,clase3
3,22.294390884133747,1.0,1.3411218231732502,1.0,1.0,1.0,clase3
3,30.53935536589624,1.0,1.9488172628773603,1.0,1.0,1.0,clase3
3,13.170429676212432,1.0,2.0,1.0,1.0,1.0,clase3
3,7.115157807564765,1.0,2.0,1.0,1.0,1.0,clase3
3,10.72532983794889,1.0,2.0,1.0,1.0,1.0,clase3
3,13.58713499031369,1.0,1.1957116634378964,1.0,1.0,1.0,clase3
3,18.676153271201,1.0,2.0,1.6619233643995015,1.6619233643995015,1.0,clase3
3,14.803484892897645,1.0,2.0,1.934494964299214,1.934494964299214,1.0,clase3
3,3.3855422972822797,1.0,2.0,1.0,1.0,1.0,clase3
3,24.595747592157952,1.0,2.0,1.0,1.0,1.0,clase3
3,12.821193157011894,1.1173133081445563,1.882686691855444,1.882686691855444,1.1173133081445563,1.0,clase3
3,29.18665091138021,1.0,2.0,1.906674544309896,1.0933254556901038,1.0,clase3
3,10.559870944996996,1.7200645275015016,1.2799354724984984,1.2799354724984984,1.7200645275015016,1.0,clase3
3,1.071956903554164,1.0,2.0,1.014391380710833,1.0,1.0,clase3
3,8.700883922327947,1.0,2.0,1.0,1.0,1.0,clase3
3,30.201273813001272,1.0,1.8001415347779188,2.0,1.0,1.0,clase3
3,7.095539040657983,1.2191078081315967,1.7808921918684033,1.0,1.2191078081315967,1.0,clase3
3,22.61053495127512,1.0,2.0,1.0,1.0,1.0,clase3
3,21.765206846138405,1.765206846138406,2.0,1.765206846138406,1.765206846138406,1.0,clase3
3,22.069757580916665,1.930242419083336,2.0,1.0697575809166642,1.930242419083336,1.0,clase3
3,23.221462461843,1.0,1.9026828077303743,1.0,1.0,1.0,clase3
3,12.368922596712425,1.0,1.6737845193424847,1.6737845193424847,1.0,1.0,clase3
3,17.813418476692036,1.0,1.9626836953384077,1.0,1.0,1.0,clase3
3,10.535760695220176,1.0,2.0,1.3839401738050436,1.0,1.0,clase3
3,17.938364885167573,1.0,2.0,1.0,1.0,1.0,clase3
3,9.347463567985557,1.0,2.0,1.0,1.6525364320144424,1.0,clase3
3,4.639415297749209,1.0,2.0,1.0,1.0,1.0,clase3
3,13.888925320380473,1.0,2.0,1.0,1.0,1.0,clase3
3,13.948066380405107,1.0,2.0,1.525966809797446,1.525966809797446,1.0,clase3
3,13.087123916542277,1.0,2.0,1.0,1.0,1.0,clase3
3,20.18156623941306,1.0,2.0,1.0,1.0,1.0,clase3
3,9.14860261482906,1.0,2.0,1.0,1.0,1.0,clase3
3,8.313491301303282,1.0,2.0,1.7369378624456966,1.2630621375543034,1.0,clase3
3,29.21715537887636,1.0,2.0,1.0,1.0,1.0,clase3
3,21.863607741992663,1.0,2.0,1.0,1.0,1.0,clase3
3,25.350338719699806,1.0,2.0,1.5566892479799872,1.0,1.0,clase3
3,14.130932921676829,1.0,1.3769776405589422,1.0,1.6230223594410578,1.0,clase3
3,14.83160320633976,1.0,2.0,1.277201068779921,1.0,1.0,clase3
3,3.0358216171699945,1.0,1.0358216171699943,1.0,1.0,1.0,clase3
3,22.80483859955269,1.0,2.0,1.0,1.0,1.0,clase3
3,11.340175856460965,1.0,1.8350439641152407,1.1649560358847593,1.0,1.0,clase3
3,14.7900732646643,1.0,1.4321014071229317,1.0,1.0,1.0,clase3
3,12.068924575328914,1.0,1.4158190926664067,1.0,1.0,1.0,clase3
3,11.441848212593625,1.0,1.688369642518725,1.0,1.0,1.0,clase3
3,9.999283149427107,1.0,2.0,1.1818833500520811,1.0,1.0,clase3
3,27.0,1.0,1.7291268412758476,1.0,1.0,1.0,clase3
3,18.361930913635327,1.0,1.335120682102208,1.335120682102208,1.0,1.0,clase3
3,21.242241715795565,1.0,2.0,1.0,1.0,1.0,clase3
3,18.91944385321684,1.0,1.6935187155943878,1.3064812844056122,1.0,1.0,clase3
3,19.23776546945384,1.0,1.7459218231512792,1.0,1.2540781768487208,1.0,clase3
3,19.052211114411826,1.0,1.721744444915975,1.278255555084025,1.0,1.0,clase3
3,9.198485529650226,1.0,1.400757235174887,1.400757235174887,1.599242764825113,1.0,clase3
3,4.742325027210727,1.0,1.4355812568026818,1.0,1.0,1.0,clase3
3,24.60943537054501,1.0,1.9442050529350012,1.0,1.0,1.0,clase3
3,2.9615308720908544,1.0,1.6076938255818292,1.0,1.3923061744181708,1.0,clase3
3,9.80913265449405,1.0,2.0,1.0,1.0,1.0,clase3
3,15.94460845792744,1.0,1.003692769471504,2.0,1.0,1.0,clase3
3,15.8409389368141,1.0,2.0,1.0,1.0,1.0,clase3
3,24.154550060690585,1.0,2.0,2.0,1.0,1.0,clase3
3,22.716031990608023,1.0,2.0,1.1419840046959877,1.0,1.0,clase3
3,13.100874891626722,1.0,2.0,2.0,1.0,1.0,clase3
3,28.00567905231032,1.0,2.0,1.0,1.0,1.0,clase3
